,username,tweet,link,date,language,near
8169,wheresmykeeper,@GovRonDeSantis you're an idiot. Every time you open your mouth stupid flies out.  #GetVaccinated #WearAMask  #ItsNotThatDifficult   Some Republicans Calling for 'Natural Immunity' Exception to COVID Vaccines   https://t.co/4g5scLzPFZ,https://twitter.com/wheresmykeeper/status/1463924666712612873,2021-11-25 20:36:53,en,Texas
8170,edjunkiecom,@TorontoStar Who is dying of Covid? Definitely not kids. 17 kids ages 0-19 have died of covid the entire pandemic. Yet here we go making kids get a shot for something that has almost 0 chance of killing them  https://t.co/am0ocriLYQ,https://twitter.com/edjunkiecom/status/1463924128403050498,2021-11-25 20:34:45,en,Texas
8171,S3LLI5,Happy Thanksgiving to everyone except whoever gave my kids Covid. Covid free for 18+ months.   7 days in a new daycare (not including the weekend) = Covid.,https://twitter.com/S3LLI5/status/1463923868133953545,2021-11-25 20:33:43,en,Texas
8172,lawsonthejuice,"@zerosum24 Holliday gift for,COVID junkies",https://twitter.com/lawsonthejuice/status/1463923732192374796,2021-11-25 20:33:10,en,Texas
8173,edjunkiecom,@virtual_joanne @TorontoStar You felt your health issue made you high risk and acted accordingly. It should be your choice though without coercion or threats. Now only 17 kids 0-19 have died of covid in all of Canada. Yet now they want them getting the shot)  https://t.co/HLjQ3NORcy,https://twitter.com/edjunkiecom/status/1463923562331394052,2021-11-25 20:32:30,en,Texas
8174,LoverJaded,"@newsmax She talking about deaths of 13 soldiers? 84 billion in equipment he gave to terrorists? hyperinflation? job killing policies ? Covid deaths? Mandates, lies and socialist policies? inability to utter a coherent sentence?Those accomplishments?",https://twitter.com/LoverJaded/status/1463922035822931971,2021-11-25 20:26:26,en,Texas
8175,DragonLadyKris,@AmieWohrer Somebody I know has a one-year-old grandson she has never held because the kid’s mother is paranoid of COVID. :(,https://twitter.com/DragonLadyKris/status/1463921746852171778,2021-11-25 20:25:17,en,Texas
8176,zawszepoprawej,"@wojtek1425 To jest nas dwoje. Statystyka. 29,2 miliona ludzi w Teksasie zmarło na Covid 71,380 zaszczepionych 54.5%. Zero obostrzeń. Polska 37,66 miliona zmarło na Covid 82 186 tysiecy zaszczepionych 53.5%. Obostrzenia kwarantanny. 🤷🏻‍♀️  https://t.co/HqVLlk0loe",https://twitter.com/zawszepoprawej/status/1463921741604999180,2021-11-25 20:25:16,pl,Texas
8177,LynnRucker8,Giant flushing sound for the positive trajectory people hoped for with covid numbers getting “better.”  Humans-snatching defeat from the jaws of victory.,https://twitter.com/LynnRucker8/status/1463921060647211008,2021-11-25 20:22:33,en,Texas
8178,JohnGalt_29,@marccgn2 Climate Covid Lies.  https://t.co/DrXYGyPJrI,https://twitter.com/JohnGalt_29/status/1463920483796242436,2021-11-25 20:20:16,en,Texas
8179,soldier3200,"@dionly14 @mccloskeysayum @JoeDubyk @amyphanwest None of them were forced. And all of them had years of study.   Secondly, there has been no time in history we’re governments suppress the use of other medicine from doctors like they have for covid.",https://twitter.com/soldier3200/status/1463919992009801732,2021-11-25 20:18:19,en,Texas
8180,soccermamax2,"@TheMikelCrump Thank God I live in Texas! Far left, immune compromised, and essential workers are the only people I see wearing masks. The rest of of are free ! Im 7weeks post Covid. Im in the 99.7% group. Vitamin C, D, Zinc and sunshine. I never slept on my back! Happy Thanksgiving to all!🦃",https://twitter.com/soccermamax2/status/1463919690238025731,2021-11-25 20:17:07,en,Texas
8181,datafox21,"@futurosimio @BallouxFrancois Thank you. I saw ""Nu"" (greek letter) and thought maybe Covid but as with the post, many are using ""New"" :)",https://twitter.com/datafox21/status/1463919253011185670,2021-11-25 20:15:22,en,Texas
8182,shelsyyyc,last year i couldn’t come home for thanksgiving because i had covid and i remember i ate an OMELETTE for dinner 😀,https://twitter.com/shelsyyyc/status/1463918855563231236,2021-11-25 20:13:48,en,Texas
8183,YvonneH51907612,COVID IS STILL KILLING.  COVID VARIANTS ARE GETTING STRONGER. UNVACCINATED PEOPLE ARE INFECTING VACCINATED PEOPLE WITH THESE NEW STRAINS OF COVID. GET VACCINATED. MANDATES WILL BE INSTITUTED IF ROGUE TRUMP ANTI-VAX'ers AND ANTI-MASK'ers keep INFECTING OTHERS.,https://twitter.com/YvonneH51907612/status/1463918818032504841,2021-11-25 20:13:39,en,Texas
8184,PlaysShanny,@StephenKing I don’t think republicans are as fearing about covid as Dems. So I don’t think it’s a big topic for them . Just an observation I’m not either.,https://twitter.com/PlaysShanny/status/1463918801347616771,2021-11-25 20:13:35,en,Texas
8185,RobRodtech00,"If you’re still wearing #masks, it’s not #Covid you worry about it’s showing your face.",https://twitter.com/RobRodtech00/status/1463918549374746625,2021-11-25 20:12:35,en,Texas
8186,MynameisAmy7,NY Times Admits There Have Been More Covid Deaths Under Biden Than Trump DESPITE Vaccines  https://t.co/rZxWQFEZJ9,https://twitter.com/MynameisAmy7/status/1463918048331583490,2021-11-25 20:10:35,en,Texas
8187,LngNstrt,"@worsfold_andrew @developerangst @apex_furyan @MattLangleyUK @ReutersAfrica Vaccines that make you less likely to get covid, make you contagious for a shorter period of time. As a bonus, you won't end up in the hospital or dead.   The reality *you* want, doesn't exist right now.    3 shots this year. Took about an hour of my time. Total.",https://twitter.com/LngNstrt/status/1463917447057231875,2021-11-25 20:08:12,en,Texas
8188,khaiden1988,"12 months ago, the holidays, especially this one was not good. Family was in and out of the hospital. My dad just got admitted for his long battle with Covid. I didn’t get to see anyone of my family last year. Anxiety and stress levels were at an all time high.",https://twitter.com/khaiden1988/status/1463916589221359616,2021-11-25 20:04:47,en,Texas
8189,VictorRunge,"@PeterSweden7 @MikeJP98765 I've been saying all along that Golden Spores of Covid for the ""impure"" will be coming. My only surprise is that it didn't happen sooner.",https://twitter.com/VictorRunge/status/1463916539946668046,2021-11-25 20:04:36,en,Texas
8190,VictorRunge,"@lavern_spicer @MikeJP98765 It's all in the punctuation.  Joe said: ""I have a plan to end: Covid.""  He was referring to the United States and our Constitution.",https://twitter.com/VictorRunge/status/1463916046079909891,2021-11-25 20:02:38,en,Texas
8191,MangusColorado,COVID Panic Will Only End Through Civil Disobedience and Mockery   https://t.co/3D8cwj7VTT,https://twitter.com/MangusColorado/status/1463916021048352774,2021-11-25 20:02:32,en,Texas
8192,DamonSherry2,"Happy Thanksgiving @bgsu!  Today I recognize all those I am thankful for and the privileges that I have.   Even if you spend today alone, or distancing because of COVID-19. I am thankful that you are here and remember that you're never alone.  Happy Thanksgiving from me to you.",https://twitter.com/DamonSherry2/status/1463915635268853763,2021-11-25 20:01:00,en,Texas
8193,RobRodtech00,@JulieBoBooly Sure he does. I’ll speak it tweet it text it essay it email it pray it and preach it all in the name of Jesus! All day every day! Covid is over!,https://twitter.com/RobRodtech00/status/1463914742154768389,2021-11-25 19:57:27,en,Texas
8194,Kate5897,"@chuglibtears @BetsyAshton1 @Emiller_reports @WTKR3 For the 800th time, the above tweet was in response to a tweet that said Ivermectin was FDA approved to treat covid-19. It isn’t, simple fact. Seriously, get informed.",https://twitter.com/Kate5897/status/1463914689696518148,2021-11-25 19:57:14,en,Texas
8195,RobRodtech00,I declare #Covid over! Stay #free,https://twitter.com/RobRodtech00/status/1463912002720567298,2021-11-25 19:46:34,en,Texas
8196,realvinnyd,@MarvinH2_G2 @SGriffin_Lab Share the studies that back that 30% have long covid. I want causational proof not anecdotal bs correlation.  Latest publication in Circulation. This is what happens when you rush a vax to market w/o yrs of clinical trials to insure efficacy and safety.  https://t.co/xmwmTTARQ1  https://t.co/5i6eOBMLwB,https://twitter.com/realvinnyd/status/1463911885011570694,2021-11-25 19:46:06,en,Texas
8197,power_jaguar,@RonFilipkowski He intended to risk getting covid &amp; he got it. Action = Outcome.,https://twitter.com/power_jaguar/status/1463911534854291460,2021-11-25 19:44:42,en,Texas
8198,MangusColorado,Tampa Bay Buccaneers on Antonio Brown Report: ‘No COVID-19 Vaccination Card Irregularities Observed’.  Could so many shots poison us and damage our natural immune systems? How many shots are too many?   https://t.co/hx3OJ8a5RN,https://twitter.com/MangusColorado/status/1463910411414163467,2021-11-25 19:40:14,en,Texas
8199,julyjaneshawnee,Republican Lawmakers cancel one-day session after backlash to COVID vaccine mandate bill  https://t.co/Oej7fY9jYO via @Yahoo,https://twitter.com/julyjaneshawnee/status/1463910234242666509,2021-11-25 19:39:32,en,Texas
8200,MerissaHansen17,"Request by the office of election administrator for authorization to accept from the CENTER FOR TECH and CIVIL LIFE an amendment to extend the CTCL COVID-19 Response Grant to June 30, 2021   There it is. Facebook @LongoriaTx I see what you did.  https://t.co/vAup77iH8n",https://twitter.com/MerissaHansen17/status/1463909936207966208,2021-11-25 19:38:21,en,Texas
8201,EnsPulver1958,“The dynamic that Code Tenderloin witnesses playing out in San Francisco speaks to a bigger wealth gap that has only accelerated during the Covid-19 pandemic and will be especially evident over the holiday season.”,https://twitter.com/EnsPulver1958/status/1463909903823691778,2021-11-25 19:38:13,en,Texas
8202,TxDeerHun7r,"I'm thankful that Biden has only killed 398,245 people in the USA under his COVID-19 PLAN; we all know the LEFT made a huge deal out of the deaths during the Trump admin without the help of the pandemic ending 3 approved vaccines, boosters, masks. LGB!    https://t.co/TjrtU0hEfC",https://twitter.com/TxDeerHun7r/status/1463909787997982733,2021-11-25 19:37:46,en,Texas
8203,GailYou93741783,Y’all say a 🙏 for my grandson that’s 6 on his way for a Covid test😞,https://twitter.com/GailYou93741783/status/1463909674001088521,2021-11-25 19:37:19,en,Texas
8204,jjwills2,'Make it Fun!' - CBS Tells Viewers to Have Appetizers in the Garage While Guests Take Rapid Covid Tests Before Thanksgiving Dinner (VIDEO)    https://t.co/576bUrHAbX,https://twitter.com/jjwills2/status/1463909449563791362,2021-11-25 19:36:25,en,Texas
8205,Fennario_Wolf,@newsmax Last year we couldn’t even have Thanksgiving together because of Donald Trump‘s utter incompetence in handling the spread of COVID. This year we can gather with loved ones again with safety. #HappyThanksgiving #ThankYouBiden #TrumpLiedPeopleDied,https://twitter.com/Fennario_Wolf/status/1463909227198664711,2021-11-25 19:35:32,en,Texas
8206,iloanya1,The fact that it was actually news that #KamalaHarris bought a pot tells you all u need to know about our press...Covid can't leave here because these idiot Republicans are providing it a safe haven with their actions but they are worried about pots and pans...,https://twitter.com/iloanya1/status/1463908518763839505,2021-11-25 19:32:43,en,Texas
8207,Fennario_Wolf,@TrumpWarRoom Reminder: Last year we couldn’t even have Thanksgiving together because of Donald Trump‘s utter incompetence in handling the spread of COVID. This year we can gather with loved ones again with safety. #HappyThanksgiving #ThankYouBiden #TrumpLiedPeopleDied,https://twitter.com/Fennario_Wolf/status/1463908458084904963,2021-11-25 19:32:29,en,Texas
8208,ANDREAREADSBOOK,Grateful to get my COVID booster yesterday  and also glad we are getting a take out Thanksgiving dinner with my 90 year old Dad and his partner.   Just eat and snooze the day away!,https://twitter.com/ANDREAREADSBOOK/status/1463908391034793988,2021-11-25 19:32:13,en,Texas
8209,jesuscxmarx,"@TheTexanNews @GovAbbott Masks affect kid's ability to learn and development, academically and emptionally. These affects are more detrimental than COVID and they’re not even a high-risk group to contract the virus. Kids have consistently shown zero to near-zero infection rate throughout this plandemic.",https://twitter.com/jesuscxmarx/status/1463907898317279236,2021-11-25 19:30:15,en,Texas
8210,CJohnston329,"@scandallk @newsmax You do realize unemployment was at the lowest it’s ever been during Trump. Biden’s record is based on Post Covid. Prior to COVID Trump was breaking records, lowest unemployment for African Americans and Latinos…. I could go on",https://twitter.com/CJohnston329/status/1463907094881615872,2021-11-25 19:27:04,en,Texas
8211,coach___walker,"It is normally called The FLU SEASON!   Look at the Numbers of Flu vs Covid, since Fauci &amp;  Dems Decided to do the Biggest Scam on America for Profit  While Flu #'s Reduced to almost Nothing Covid #'s have Replaced the Flu #'s &amp; Any Other Disease Hospitals can Add to the Count!",https://twitter.com/coach___walker/status/1463906942565425161,2021-11-25 19:26:27,en,Texas
8212,thomyoung17,@disclosetv the more fake vaxxed the country the more issues with covid because that's what it is designed to do..they release smallpox next,https://twitter.com/thomyoung17/status/1463906724340015112,2021-11-25 19:25:35,en,Texas
8213,Jster76,"@mitchlafon @bryanadams Interestingly I suffer from bad allergies. Sinusitis, Rhinitis at least 3-4 times a year for over 20 years now. Covid positive several times. Can’t tell difference between my sinus infections and Covid. I’ve always gotten over it. I find it strange🧐",https://twitter.com/Jster76/status/1463906511432863747,2021-11-25 19:24:45,en,Texas
8214,MisterWriter,@ed_ruthazer @USMortality Taiwan has more Covid deaths than cases. The list of countries goes on. Your fact check from Reuters is like having CNN fact check. These days fact checkers are all political shills. Either way you made a point. I made a point. Live with what u believe.  Time will tell.,https://twitter.com/MisterWriter/status/1463906510019305479,2021-11-25 19:24:44,en,Texas
